20,16
58,50
98,6
53,18
56,43
77,34
51,20
50,20
19,19
82,18
18,25
12,39
77,33
34,27
88,7
67,46
12,9
99,32
53,15
31,45
61,6
62,7
22,28
18,26
46,21
94,31
56,36
97,20
75,5
14,6
84,6
15,39
45,3
18,29
55,27
10,31
96,9
95,14
22,20
34,22
83,50
20,1
49,14
96,37
76,50
59,37
53,5
6,4
76,38
60,32
13,18
47,21
6,39
15,29
65,27
55,20
14,10
43,1
5,23
5,33
58,11
91,25
32,27
70,13
82,11
47,50
29,46
84,33
93,47
95,48
64,8
11,48
6,24
45,45
98,3
86,37
37,41
95,23
89,25
69,23
16,49
48,35
50,27
58,21
81,19
93,2
95,49
40,40
77,38
81,5
9,36
99,17
12,21
44,25
97,10
31,38
75,18
23,19
25,44
49,19
57,29
91,26
64,49
54,47
24,24
99,49
43,37
39,12
6,8
36,13
97,43
88,35
90,45
56,37
96,14
98,5
85,18
42,4
5,34
60,10
100,16
29,5
76,46
48,40
54,13
90,41
25,34
71,44
86,32
47,6
53,8
89,20
69,7
97,49
12,17
64,23
21,38
56,17
53,16
11,27
37,36
67,18
41,29
66,30
22,33
36,21
82,28
68,19
45,40
32,44
10,37
10,1
31,20
34,23
36,31
30,7
74,9
70,3
85,49
17,26
12,19
76,21
17,9
57,42
98,14
55,1
71,28
16,1
56,15
54,5
19,10
66,17
48,10
56,36
45,23
20,43
12,18
28,37
8,22
92,7
27,33
43,28
67,50
70,20
17,36
25,20
51,2
31,3
74,39
61,43
78,29
10,33
34,25
57,7
33,4
11,19
16,6
6,43
95,21
57,38
77,48
26,38
33,24
93,27
10,20
86,40
79,15
35,35
60,12
50,24
61,1
87,49
71,30
16,1
100,29
77,32
38,37
67,38
70,37
84,27
43,29
7,35
94,17
94,39
82,44
48,29
6,40
9,2
83,18
81,20
38,43
74,49
18,4
62,43
98,45
58,22
25,9
51,5
68,1
41,42
25,45
22,13
19,6
45,30
51,4
47,20
92,19
12,20
49,17
21,19
41,23
77,6
41,21
39,11
31,4
15,26
6,23
39,33
91,5
20,21
85,35
67,23
62,42
83,23
75,40
46,34
87,34
52,35
87,7
94,44
71,21
7,5
79,4
98,12
61,24
27,32
29,9
81,18
11,20
15,22
43,22
49,10
8,2
6,15
67,14
74,11
97,45
90,47
81,26
42,20
60,10
75,34
62,26
19,15
94,11
48,41
63,32
98,44
38,50
43,28
14,22
52,37
51,33
19,29
92,4
32,41
88,31
71,42
88,45
58,32
53,50
5,42
23,8
15,15
64,24
54,45
93,21
45,35
68,8
44,49
24,13
56,23
7,22
33,4
48,3
45,24
65,9
61,32
61,43
86,20
41,29
73,13
33,14
95,42
65,18
94,26
88,46
73,39
58,6
13,8
90,41
25,32
95,22
30,3
96,13
97,37
74,5
81,36
94,23
35,9
32,47
41,32
7,44
56,20
67,11
69,44
11,41
37,4
34,14
31,43
66,22
72,13
84,17
97,8
70,14
55,28
21,49
79,19
83,30
53,31
34,34
10,27
22,5
6,19
6,30
30,36
96,12
43,1
20,40
45,39
24,33
76,31
65,44
32,27
28,7
92,14
26,43
55,27
46,48
48,46
40,11
11,31
74,24
67,25
42,25
13,21
77,43
28,30
29,45
20,16
7,24
47,39
99,10
60,21
78,22
38,2
24,7
11,30
36,29
62,25
20,13
50,36
15,26
21,22
25,35
70,7
95,15
59,36
71,3
89,37
41,36
49,31
55,7
31,50
93,17
77,36
47,10
91,45
77,14
76,11
52,21
26,19
65,23
76,4
46,9
51,25
100,29
15,6
6,23
90,18
86,8
21,7
39,30
70,34
6,36
31,36
40,12
77,37
27,18
28,42
38,49
72,22
40,9
84,43
50,31
49,8
46,38
99,2
18,17
80,18
16,1
68,47
61,23
30,9
19,18
17,12
33,22
15,29
79,45
33,1
39,17
45,46
84,5
12,41
73,38
82,24
83,30
32,3
100,17
5,47
76,16
40,46
76,43
9,19
23,9
19,50
22,34
25,20
19,49
16,32
89,14
73,22
40,20
66,10
43,50
87,28
76,13
33,40
40,13
97,7
96,22
44,30
42,34
66,22
70,17
46,44
18,23
36,47
71,2
55,18
98,30
15,22
31,11
75,46
51,32
8,47
23,11
60,40
58,36
34,26
45,8
67,36
100,21
18,49
45,17
20,47
32,5
57,42
39,33
18,47
36,3
47,43
82,35
32,46
74,33
23,10
25,10
95,19
64,23
60,4
48,45
70,40
83,40
77,27
73,26
90,10
100,22
84,5
34,6
66,5
100,6
64,43
34,48
21,47
42,13
11,24
39,12
31,39
85,50
8,30
50,9
78,26
36,14
47,38
98,6
81,4
71,7
41,34
82,37
11,49
69,37
61,32
36,25
35,4
5,39
55,39
78,45
46,3
37,8
60,8
25,6
97,8
47,14
81,18
95,39
14,10
44,43
24,19
88,19
70,13
75,38
88,48
53,31
19,13
52,7
37,21
28,23
35,50
7,21
94,4
33,11
36,12
28,21
57,3
53,2
77,22
23,45
21,20
68,28
22,7
90,42
99,15
97,4
17,35
91,39
55,48
40,9
86,48
54,35
9,13
61,1
33,5
8,50
39,49
78,25
20,33
74,26
35,44
19,26
44,45
40,16
17,8
72,35
46,45
52,5
8,24
22,9
27,33
59,43
25,4
44,30
87,43
72,8
97,42
85,9
96,49
61,47
91,33
76,41
55,23
79,4
18,43
60,9
46,6
44,50
26,9
68,7
24,48
26,35
84,44
71,15
62,14
20,22
7,14
30,50
53,20
70,25
100,6
29,28
66,11
80,17
52,23
36,8
54,16
95,26
23,44
27,48
45,6
73,45
94,23
72,23
85,3
46,29
57,19
26,20
95,23
82,27
91,16
84,48
90,37
78,32
88,29
44,45
36,17
70,43
15,50
46,35
93,14
81,10
52,3
43,41
72,36
51,22
25,23
50,35
58,37
78,4
22,20
47,37
12,12
30,26
8,21
27,46
62,27
36,34
86,40
28,42
8,23
51,4
76,28
38,45
34,12
5,17
91,18
6,33
51,20
81,16
52,48
24,35
70,11
76,7
38,30
5,47
57,10
50,41
63,46
6,17
66,23
92,8
69,13
50,14
71,6
49,20
41,10
88,50
24,27
27,38
59,47
43,22
97,36
65,18
87,21
74,9
31,1
18,12
71,5
52,25
88,28
13,48
91,28
36,14
39,6
93,37
76,8
71,37
94,16
52,14
83,34
83,14
71,35
91,33
22,21
55,14
6,5
68,18
41,13
44,42
69,22
55,31
57,17
97,34
60,44
78,22
82,50
82,26
19,31
48,18
47,31
81,9
33,3
69,39
57,2
19,32
80,33
80,21
9,27
76,6
53,31
35,6
69,1
40,49
88,31
37,28
64,26
91,28
20,9
47,44
48,47
96,40
81,10
48,27
27,43
45,42
89,18
60,28
32,45
99,21
37,32
95,8
92,32
94,36
90,6
54,34
78,7
85,18
16,42
67,25
94,45
32,6
79,49
43,30
91,32
99,45
8,17
28,31
9,25
91,5
76,32
6,24
53,7
100,27
62,18
63,26
60,41
20,36
80,32
64,8
56,26
34,23
74,19
53,2
90,15
87,9
30,34
89,21
76,45
65,40
59,29
45,9
90,46
60,20
76,43
96,46
52,19
51,3
79,42
16,2
45,33
40,33
50,37
16,42
32,44
55,7
99,46
86,14
12,7
49,11
66,49
5,3
8,44
7,44
81,17
26,40
52,31
61,20
50,28
33,21
33,36
6,8
14,14
99,31
70,48
67,20
57,5
75,4
24,3
41,45
96,33
81,41
30,23
24,29
23,33
54,13
9,49
77,11
31,31
19,20
25,24
67,29
47,41
85,47
25,32
63,5
65,50
82,11
46,18
87,46
89,40
27,17
55,9
14,12
68,2
64,42
88,5
94,10
26,34
21,44
12,11
81,28
98,22
37,20
75,5
51,29
38,44
59,5
61,49
77,8
22,50
94,31
39,1
36,10
7,38
8,29
22,34
44,15
45,35
84,5
85,44
65,48
39,7
26,32
32,48
97,30
74,38
99,41
31,39
98,43
79,6
94,2
95,2
34,4
95,19
74,32
58,9
65,27
70,30
50,12
15,6
71,8
74,5
67,33
66,26
41,49
51,8
27,23
33,14
37,7
60,14
70,15
46,50
90,28
83,42
54,22
23,31
9,31
65,46
82,42
50,24
70,45
94,20
40,27
10,40
17,45
64,33
69,20
10,38
35,15
23,7
100,23
9,20
60,48
63,13
59,4
8,29
13,11
76,3
48,22
69,16
72,16
58,31
91,44
33,7
42,41
67,8
43,10
47,49
49,43
20,29
59,22
91,37
22,17
98,47
26,1
80,45
75,26
25,35
93,13
99,17
72,24
12,45
58,23
42,23
55,49
29,17
73,33
33,50
35,7
34,49
100,23
73,44
81,32
80,36
74,3
93,18
98,9
38,44
8,22
46,29
32,30
97,26
66,44
27,35
77,29
72,1
91,42
90,23
61,50
45,2
39,17
31,29
35,31
98,33
84,12
21,40
91,49
19,15
80,45
74,22
20,20
77,44
7,26
18,28
70,2
79,14
36,10
87,17
46,44
48,23
49,14
65,17
88,8
12,19
82,41
13,20
75,34
54,23
54,49
74,21
60,42
6,48
27,11
85,6
14,41
30,17
40,20
57,39
74,29
55,13
68,31
90,27
21,42
92,7
18,1
56,3
84,15
21,40
6,36
14,5
58,19
19,25
86,16
47,25
65,42
89,28
43,8
61,34
81,45
59,40
21,14
85,19
54,49
19,28
15,35
83,30
22,49
54,13
10,28
73,2
70,44
12,7
33,42
70,13
6,11
56,33
56,35
96,24
82,31
6,35
92,2
91,32
50,36
32,9
30,34
8,16
43,29
16,39
37,43
95,10
11,22
99,31
62,13
63,27
85,12
38,17
33,2
86,40
12,30
76,24
89,34
25,47
29,9
21,49
78,36
33,43
61,47
13,7
72,41
17,7
79,2
53,29
5,21
78,28
64,22
13,2
74,25
50,1
36,47
51,21
66,36
63,7
33,27
16,5
51,5
7,10
44,35
47,2
83,26
82,3
7,45
32,13
75,48
42,15
89,2
5,13
82,10
66,2
89,22
38,22
91,10
31,11
54,16
98,2
56,48
61,9
55,35
34,2
30,16
84,6
33,40
92,11
71,5
95,34
94,13
34,40
26,25
19,34
12,41
26,28
98,35
10,28
11,49
70,15
55,16
9,11
47,38
100,2
96,41
73,46
100,31
24,22
86,23
21,30
58,9
57,42
31,1
59,6
6,21
47,46
65,7
91,10
43,8
13,35
60,9
40,2
65,46
78,35
32,20
5,47
32,27
70,28
88,19
66,31
44,50
42,39
87,44
50,37
15,23
33,38
93,21
75,48
47,45
94,28
57,28
93,46
75,46
56,14
39,23
55,37
61,28
48,31
31,28
96,23
22,6
9,31
96,25
95,2
58,29
89,20
14,40
35,24
57,4
22,3
27,3
97,13
54,43
88,45
55,41
18,31
15,19
30,8
47,14
72,8
64,12
31,47
89,48
74,31
67,22
82,40
29,31
39,15
13,31
39,6
53,37
15,31
75,41
65,15
19,18
31,15
37,11
9,2
47,35
33,5
68,1
36,20
77,50
55,22
14,33
86,4
27,29
100,23
13,11
99,19
66,35
52,30
57,22
36,44
90,17
27,26
15,42
58,4
66,34
44,34
41,16
19,28
80,5
97,14
40,30
14,14
100,38
57,2
32,26
95,26
55,20
9,40
96,1
43,9
91,44
8,8
19,39
40,32
87,30
80,15
35,37
41,29
69,3
21,44
80,4
15,6
41,33
61,2
30,25
26,19
20,21
74,13
13,50
99,6
29,17
5,30
19,33
68,49
45,40
57,20
61,7
55,2
57,20
17,5
72,29
88,4
42,32
51,39
74,10
38,18
45,15
90,2
77,7
94,5
47,50
23,8
43,45
12,26
77,47
46,15
55,34
72,2
54,8
54,25
19,50
90,7
18,1
83,3
38,6
68,34
68,24
48,36
100,2
53,28
33,15
39,46
10,41
14,7
86,44
11,39
31,23
10,9
70,45
18,7
10,14
81,31
54,28
19,46
25,30
86,19
98,1
29,27
31,25
85,2
95,4
80,6
13,33
83,47
74,19
5,44
17,41
41,27
52,32
93,47
46,43
96,44
45,37
41,26
45,35
9,14
61,16
78,17
78,28
13,30
64,19
17,46
22,7
77,18
76,25
37,11
30,12
89,31
87,13
20,42
56,49
58,8
20,19
50,5
41,33
18,38
73,44
64,30
71,3
33,46
57,4
15,38
45,23
48,15
93,16
57,48
35,17
21,29
87,23
66,27
34,35
8,49
29,35
39,41
40,43
97,5
59,18
33,46
60,16
33,33
77,40
10,28
48,18
43,40
27,25
46,1
37,20
76,16
35,21
65,8
50,16
33,41
7,27
72,44
